age,business_travel,department,education,education_field,gender,job_level,job_role,marital_status,percent_salary_hike,training_times_last_year,environment_satisfaction,job_satisfaction,work_life_balance,performance_rating,log_monthly_income,log_distance_from_home,log_years_since_last_promotion,log_total_working_years,log_num_companies_worked,log_years_at_company,log_years_with_curr_manager,total_satisfaction,loyalty_ratio,promotion_recency,income_per_exp_year
42,Travel_Rarely,Sales,2,Medical,Female,1,Laboratory Technician,Single,13,2,1.0,4.0,3.0,3,9.967916692691817,1.0986122886681098,0.0,2.70805020110221,1.3862943611198906,0.6931471805599453,0.0,2.75,0.06666666666666667,0.0,1422.0
21,Travel_Frequently,Research & Development,3,Medical,Female,4,Manufacturing Director,Single,12,5,1.0,2.0,3.0,3,12.0937490549462,2.302585092994046,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.3862943611198906,1.0986122886681098,2.0,0.75,0.25,44687.5
36,Non-Travel,Human Resources,3,Human Resources,Male,2,Laboratory Technician,Single,22,4,4.0,4.0,3.0,4,10.099095453655817,3.367295829986474,0.0,2.0794415416798357,1.6094379124341003,0.6931471805599453,0.0,3.0,0.125,0.0,3040.0
36,Travel_Frequently,Research & Development,3,Life Sciences,Female,2,Research Scientist,Married,13,2,1.0,4.0,3.0,3,10.77291725825696,1.9459101490553132,0.6931471805599453,2.833213344056216,1.6094379124341003,2.6390573296152584,2.5649493574615367,2.75,0.7647058823529411,0.07142857142857142,2806.470588235294
57,Travel_Rarely,Research & Development,4,Life Sciences,Male,5,Research Scientist,Married,18,2,4.0,3.0,3.0,3,12.16322255414442,3.091042453358316,0.6931471805599453,2.772588722239781,1.0986122886681098,1.3862943611198906,1.0986122886681098,2.75,0.1875,0.25,11975.625
40,Travel_Rarely,Research & Development,3,Other,Male,2,Sales Executive,Married,14,3,4.0,3.0,3.0,3,10.837048295575237,2.1972245773362196,0.6931471805599453,2.3978952727983707,1.3862943611198906,2.0794415416798357,2.0794415416798357,3.25,0.6363636363636364,0.125,4624.545454545455
21,Non-Travel,Research & Development,5,Life Sciences,Female,2,Manager,Single,14,2,1.0,4.0,2.0,3,10.262245325878965,0.6931471805599453,1.0986122886681098,1.3862943611198906,0.6931471805599453,1.3862943611198906,1.0986122886681098,2.0,0.75,0.5,7157.5
33,Travel_Rarely,Human Resources,2,Human Resources,Female,5,Manager,Single,21,3,4.0,3.0,3.0,4,10.926136302397198,3.367295829986474,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.75,0.5,0.0,27805.0
37,Travel_Rarely,Research & Development,3,Life Sciences,Male,4,Research Scientist,Married,19,3,3.0,1.0,3.0,3,9.973060255888088,1.791759469228055,0.0,2.8903717578961645,1.9459101490553132,1.791759469228055,1.3862943611198906,2.75,0.2777777777777778,0.0,1191.111111111111
46,Non-Travel,Sales,4,Marketing,Female,2,Laboratory Technician,Married,11,3,3.0,3.0,4.0,3,10.330420567259534,1.0986122886681098,0.0,2.0794415416798357,1.0986122886681098,0.6931471805599453,0.0,3.25,0.125,0.0,3831.25
41,Travel_Frequently,Research & Development,1,Medical,Female,1,Research Scientist,Single,11,3,1.0,2.0,3.0,3,10.243560441877241,2.833213344056216,2.0794415416798357,2.1972245773362196,0.6931471805599453,2.1972245773362196,2.0794415416798357,2.5,0.8888888888888888,0.7777777777777778,3122.222222222222
50,Travel_Rarely,Research & Development,3,Medical,Female,3,Laboratory Technician,Single,15,2,4.0,4.0,3.0,3,11.501672385908988,2.302585092994046,0.6931471805599453,3.044522437723423,1.9459101490553132,1.6094379124341003,1.3862943611198906,3.5,0.19047619047619047,0.2,4708.571428571428
40,Travel_Rarely,Research & Development,3,Medical,Female,1,Healthcare Representative,Married,20,2,3.0,3.0,3.0,4,11.365364690607462,2.1972245773362196,0.6931471805599453,2.1972245773362196,1.0986122886681098,1.9459101490553132,0.0,2.75,0.6666666666666666,0.14285714285714285,9586.666666666666
31,Travel_Rarely,Research & Development,3,Life Sciences,Male,4,Human Resources,Single,24,5,3.0,2.0,3.0,4,10.26364143793429,0.6931471805599453,1.0986122886681098,1.3862943611198906,0.0,1.0986122886681098,1.0986122886681098,2.75,0.5,0.6666666666666666,7167.5
21,Travel_Rarely,Human Resources,2,Human Resources,Male,1,Laboratory Technician,Single,12,2,3.0,2.0,3.0,3,10.891745395126074,2.3978952727983707,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.75,0.5,0.0,26865.0
29,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Research Director,Single,12,6,4.0,4.0,3.0,3,11.107525354749656,0.6931471805599453,0.6931471805599453,1.9459101490553132,2.302585092994046,1.3862943611198906,1.0986122886681098,3.75,0.42857142857142855,0.25,9524.285714285714
35,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Sales Executive,Single,15,2,3.0,2.0,3.0,3,10.82039809228969,3.4011973816621555,0.0,2.3978952727983707,2.302585092994046,0.6931471805599453,0.0,2.75,0.09090909090909091,0.0,4548.181818181818
27,Travel_Rarely,Sales,3,Life Sciences,Male,1,Sales Executive,Divorced,12,2,4.0,2.0,3.0,3,10.07200594918639,1.0986122886681098,0.0,1.791759469228055,1.0986122886681098,1.791759469228055,1.6094379124341003,3.0,0.8333333333333334,0.0,3945.0
28,Travel_Rarely,Research & Development,2,Medical,Male,3,Manager,Single,12,2,2.0,4.0,3.0,3,10.26049744037489,1.0986122886681098,0.0,2.0794415416798357,0.6931471805599453,2.0794415416798357,2.0794415416798357,2.75,0.875,0.0,3572.5
49,Travel_Rarely,Sales,3,Technical Degree,Male,2,Manufacturing Director,Single,14,3,2.0,3.0,3.0,3,10.859787148429518,1.0986122886681098,0.0,3.295836866004329,2.1972245773362196,1.791759469228055,0.0,2.75,0.18518518518518517,0.0,1927.4074074074074
51,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Sales Executive,Married,22,2,3.0,4.0,2.0,4,10.622570475119794,0.6931471805599453,0.0,2.9444389791664403,1.6094379124341003,2.0794415416798357,2.0794415416798357,3.0,0.3684210526315789,0.0,2160.5263157894738
36,Travel_Rarely,Sales,2,Life Sciences,Male,1,Sales Executive,Married,12,1,4.0,3.0,3.0,3,11.480309293735594,2.772588722239781,1.0986122886681098,1.9459101490553132,1.6094379124341003,1.0986122886681098,1.0986122886681098,3.25,0.2857142857142857,0.6666666666666666,13827.142857142857
34,Non-Travel,Research & Development,3,Life Sciences,Male,1,Sales Representative,Single,25,3,1.0,4.0,2.0,4,10.936155888465745,2.0794415416798357,0.0,2.302585092994046,2.1972245773362196,1.791759469228055,1.6094379124341003,2.5,0.5,0.0,5617.0
55,Travel_Rarely,Sales,3,Marketing,Male,1,Laboratory Technician,Single,13,3,3.0,4.0,3.0,3,11.556760515674256,3.295836866004329,0.6931471805599453,3.4339872044851463,1.0986122886681098,1.791759469228055,1.0986122886681098,3.25,0.16129032258064516,0.16666666666666666,3370.3225806451615
24,Travel_Rarely,Research & Development,3,Life Sciences,Female,5,Manager,Divorced,18,4,4.0,3.0,4.0,3,10.274050608635028,0.6931471805599453,0.0,1.791759469228055,0.6931471805599453,1.791759469228055,1.3862943611198906,3.5,0.8333333333333334,0.0,4828.333333333333
30,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Manager,Married,13,3,3.0,2.0,3.0,3,10.996768990769434,1.3862943611198906,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.75,0.5,0.0,29840.0
26,Travel_Frequently,Sales,3,Life Sciences,Male,2,Manager,Single,18,3,3.0,3.0,3.0,3,11.226589153242802,2.70805020110221,0.0,2.0794415416798357,0.0,1.9459101490553132,1.6094379124341003,3.0,0.75,0.0,9387.5
22,Travel_Rarely,Research & Development,5,Other,Male,1,Research Scientist,Married,19,3,1.0,2.0,3.0,3,10.305981584699339,2.833213344056216,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.0986122886681098,2.0,0.6666666666666666,0.3333333333333333,9970.0
36,Travel_Rarely,Research & Development,3,Medical,Female,5,Healthcare Representative,Married,12,3,2.0,3.0,3.0,3,12.187710080845923,0.6931471805599453,2.302585092994046,2.3978952727983707,0.6931471805599453,2.3978952727983707,0.0,2.75,0.9090909090909091,0.8181818181818182,17850.909090909092
30,Travel_Frequently,Sales,2,Marketing,Male,3,Research Scientist,Single,19,2,3.0,4.0,3.0,3,9.331761227180522,1.3862943611198906,0.0,1.3862943611198906,2.302585092994046,0.6931471805599453,0.0,3.0,0.25,0.0,2822.5
37,Travel_Rarely,Research & Development,1,Technical Degree,Male,1,Sales Executive,Divorced,14,3,4.0,1.0,2.0,3,11.801189867834738,2.3978952727983707,2.5649493574615367,2.9444389791664403,0.6931471805599453,2.9444389791664403,2.8903717578961645,2.5,0.9473684210526315,0.631578947368421,7021.578947368421
40,Travel_Rarely,Research & Development,2,Medical,Male,3,Research Scientist,Divorced,14,3,4.0,2.0,3.0,3,10.676392784874349,1.9459101490553132,0.6931471805599453,2.1972245773362196,2.0794415416798357,1.791759469228055,1.3862943611198906,2.75,0.5555555555555556,0.16666666666666666,4813.333333333333
42,Travel_Rarely,Research & Development,3,Medical,Female,4,Manager,Divorced,12,2,2.0,1.0,3.0,3,11.611058928283592,1.0986122886681098,0.6931471805599453,2.1972245773362196,1.3862943611198906,1.791759469228055,1.0986122886681098,2.0,0.5555555555555556,0.16666666666666666,12256.666666666666
37,Travel_Rarely,Sales,1,Marketing,Male,3,Sales Executive,Single,11,3,3.0,2.0,2.0,3,10.70101727068921,2.302585092994046,0.0,2.9444389791664403,1.0986122886681098,0.6931471805599453,0.6931471805599453,2.25,0.05263157894736842,0.0,2336.842105263158
43,Travel_Rarely,Sales,2,Life Sciences,Female,1,Sales Executive,Divorced,11,2,1.0,2.0,3.0,3,10.740107174352467,2.3978952727983707,1.3862943611198906,3.258096538021482,0.6931471805599453,3.258096538021482,2.302585092994046,2.25,0.9615384615384616,0.11538461538461539,1775.7692307692307
40,Travel_Rarely,Sales,2,Life Sciences,Female,1,Laboratory Technician,Married,13,2,2.0,3.0,3.0,3,10.183805073124855,1.9459101490553132,0.0,3.044522437723423,1.9459101490553132,0.6931471805599453,0.0,2.5,0.047619047619047616,0.0,1260.4761904761904
54,Travel_Rarely,Human Resources,3,Life Sciences,Female,2,Manufacturing Director,Married,23,2,1.0,1.0,2.0,4,11.054549966205157,2.302585092994046,0.6931471805599453,3.2188758248682006,1.6094379124341003,1.6094379124341003,1.0986122886681098,1.5,0.16,0.2,2529.2
34,Non-Travel,Research & Development,3,Medical,Male,1,Laboratory Technician,Married,20,3,3.0,3.0,3.0,4,10.946780910947098,3.367295829986474,0.6931471805599453,1.9459101490553132,2.302585092994046,1.3862943611198906,1.0986122886681098,3.0,0.42857142857142855,0.25,8110.0
31,Travel_Rarely,Research & Development,4,Life Sciences,Male,3,Sales Executive,Married,15,2,2.0,1.0,1.0,3,9.992916837362552,2.3978952727983707,1.3862943611198906,2.6390573296152584,0.6931471805599453,2.6390573296152584,2.5649493574615367,1.5,0.9285714285714286,0.21428571428571427,1562.142857142857
43,Travel_Frequently,Sales,3,Life Sciences,Female,1,Manufacturing Director,Married,14,3,4.0,4.0,3.0,3,10.531589416892908,2.70805020110221,0.6931471805599453,2.3978952727983707,2.0794415416798357,1.3862943611198906,1.0986122886681098,3.25,0.2727272727272727,0.25,3407.2727272727275
43,Travel_Rarely,Sales,4,Life Sciences,Male,2,Sales Representative,Divorced,18,3,3.0,3.0,3.0,3,10.59089328246696,3.332204510175204,0.0,2.1972245773362196,1.6094379124341003,1.791759469228055,1.0986122886681098,3.0,0.5555555555555556,0.0,4418.888888888889
25,Travel_Rarely,Human Resources,2,Human Resources,Male,1,Manufacturing Director,Single,19,2,2.0,4.0,3.0,3,11.365944024621301,2.0794415416798357,0.6931471805599453,1.791759469228055,0.6931471805599453,1.791759469228055,1.3862943611198906,3.25,0.8333333333333334,0.16666666666666666,14388.333333333334
37,Non-Travel,Research & Development,3,Medical,Male,3,Laboratory Technician,Married,22,5,2.0,3.0,3.0,4,9.90752937336246,0.6931471805599453,2.3978952727983707,2.772588722239781,1.3862943611198906,2.6390573296152584,2.0794415416798357,2.5,0.8125,0.7142857142857143,1255.0
31,Travel_Rarely,Research & Development,1,Medical,Male,3,Laboratory Technician,Married,13,2,4.0,1.0,3.0,3,10.70101727068921,3.2188758248682006,1.3862943611198906,1.6094379124341003,0.6931471805599453,1.6094379124341003,1.0986122886681098,2.75,0.8,0.6,8880.0
39,Travel_Frequently,Research & Development,4,Technical Degree,Female,1,Sales Executive,Divorced,20,5,2.0,3.0,3.0,4,10.331072861728375,3.295836866004329,0.6931471805599453,3.091042453358316,0.6931471805599453,3.091042453358316,1.9459101490553132,2.25,0.9545454545454546,0.045454545454545456,1394.090909090909
56,Travel_Frequently,Research & Development,4,Life Sciences,Female,3,Sales Executive,Married,14,1,3.0,1.0,2.0,3,10.882020420873696,3.044522437723423,2.0794415416798357,3.6109179126442243,2.302585092994046,2.0794415416798357,2.0794415416798357,2.25,0.1891891891891892,0.875,1438.1081081081081
30,Travel_Rarely,Sales,4,Medical,Female,2,Manufacturing Director,Single,17,2,2.0,3.0,3.0,3,10.898607948952096,1.791759469228055,1.6094379124341003,1.9459101490553132,0.0,1.791759469228055,1.6094379124341003,2.75,0.7142857142857143,0.6666666666666666,7728.571428571428
41,Travel_Rarely,Research & Development,3,Technical Degree,Female,3,Research Scientist,Married,14,2,2.0,1.0,3.0,3,10.233546410194464,2.0794415416798357,0.0,2.3978952727983707,0.6931471805599453,2.3978952727983707,2.0794415416798357,2.0,0.9090909090909091,0.0,2529.090909090909
28,Travel_Rarely,Research & Development,3,Medical,Male,3,Healthcare Representative,Divorced,13,2,3.0,1.0,3.0,3,11.691665616180485,2.0794415416798357,0.6931471805599453,2.3978952727983707,0.6931471805599453,2.3978952727983707,2.1972245773362196,2.25,0.9090909090909091,0.09090909090909091,10870.0
25,Travel_Rarely,Research & Development,2,Life Sciences,Female,3,Laboratory Technician,Married,13,3,1.0,1.0,3.0,3,10.188704088048116,1.791759469228055,0.0,1.9459101490553132,1.791759469228055,1.0986122886681098,1.0986122886681098,2.0,0.2857142857142857,0.0,3800.0
52,Travel_Rarely,Research & Development,2,Life Sciences,Female,2,Sales Representative,Married,21,2,4.0,3.0,3.0,4,10.426765325491356,3.295836866004329,0.0,3.367295829986474,1.0986122886681098,1.791759469228055,1.6094379124341003,3.0,0.1724137931034483,0.0,1163.7931034482758
45,Travel_Rarely,Research & Development,3,Medical,Female,1,Sales Executive,Married,14,4,1.0,4.0,2.0,3,10.839208293273229,1.0986122886681098,0.0,2.1972245773362196,1.3862943611198906,1.0986122886681098,1.0986122886681098,2.5,0.2222222222222222,0.0,5664.444444444444
52,Travel_Rarely,Research & Development,3,Medical,Male,2,Research Scientist,Married,11,3,4.0,4.0,1.0,3,10.795096171764786,2.5649493574615367,0.6931471805599453,3.4657359027997265,1.0986122886681098,1.791759469228055,1.6094379124341003,3.0,0.15625,0.16666666666666666,1524.375
42,Travel_Frequently,Sales,3,Marketing,Female,2,Healthcare Representative,Divorced,13,0,1.0,3.0,3.0,3,10.253122775683622,2.3978952727983707,0.0,2.995732273553991,1.0986122886681098,1.791759469228055,1.0986122886681098,2.25,0.25,0.0,1418.5
30,Travel_Rarely,Sales,3,Marketing,Male,1,Sales Executive,Single,20,5,3.0,4.0,3.0,4,10.088347551424729,3.258096538021482,0.0,2.4849066497880004,1.0986122886681098,1.791759469228055,1.0986122886681098,3.25,0.4166666666666667,0.0,2005.0
60,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Manufacturing Director,Married,18,4,1.0,1.0,1.0,3,10.02972364908127,2.3978952727983707,2.4849066497880004,3.5263605246161616,1.791759469228055,3.4011973816621555,2.3978952727983707,1.5,0.8529411764705882,0.36666666666666664,667.3529411764706
46,Travel_Rarely,Sales,4,Marketing,Female,1,Sales Executive,Divorced,14,5,3.0,3.0,2.0,3,10.623301006492076,2.995732273553991,0.0,2.995732273553991,1.0986122886681098,2.3978952727983707,2.1972245773362196,2.5,0.5,0.0,2054.0
42,Travel_Frequently,Research & Development,4,Technical Degree,Male,4,Sales Executive,Married,13,2,4.0,4.0,4.0,3,11.791019216035506,2.9444389791664403,0.0,2.0794415416798357,0.0,1.9459101490553132,1.6094379124341003,3.75,0.75,0.0,16507.5
24,Travel_Rarely,Research & Development,2,Medical,Male,1,Research Scientist,Single,17,0,1.0,2.0,3.0,3,11.554268923504488,3.332204510175204,0.6931471805599453,1.9459101490553132,0.6931471805599453,1.791759469228055,1.6094379124341003,2.0,0.7142857142857143,0.16666666666666666,14888.57142857143
34,Travel_Frequently,Research & Development,3,Medical,Male,2,Research Scientist,Divorced,20,3,4.0,3.0,2.0,4,11.830950013093824,1.791759469228055,0.6931471805599453,1.3862943611198906,0.0,1.0986122886681098,0.0,3.0,0.5,0.3333333333333333,34360.0
38,Travel_Frequently,Sales,3,Marketing,Female,2,Sales Executive,Married,11,3,4.0,4.0,3.0,3,10.801023507926635,1.3862943611198906,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.5,0.5,0.0,24535.0
40,Travel_Rarely,Sales,4,Marketing,Female,1,Sales Executive,Married,18,2,3.0,3.0,3.0,3,10.457975932036732,3.295836866004329,0.6931471805599453,3.091042453358316,0.0,3.044522437723423,2.5649493574615367,2.75,0.9090909090909091,0.047619047619047616,1582.7272727272727
26,Travel_Rarely,Research & Development,2,Medical,Female,4,Healthcare Representative,Divorced,24,2,1.0,4.0,1.0,4,10.100738771884387,1.3862943611198906,0.0,1.3862943611198906,0.6931471805599453,1.3862943611198906,1.0986122886681098,2.5,0.75,0.0,6090.0
30,Non-Travel,Research & Development,3,Medical,Female,2,Sales Executive,Married,18,2,3.0,4.0,1.0,3,10.077482875583607,2.772588722239781,0.6931471805599453,2.302585092994046,1.6094379124341003,1.791759469228055,1.6094379124341003,2.5,0.5,0.16666666666666666,2380.0
29,Travel_Rarely,Research & Development,3,Medical,Female,3,Manufacturing Director,Married,11,3,2.0,3.0,3.0,3,12.177215247247352,2.1972245773362196,0.0,2.3978952727983707,0.6931471805599453,2.3978952727983707,2.0794415416798357,2.75,0.9090909090909091,0.0,17664.545454545456
29,Travel_Rarely,Research & Development,4,Life Sciences,Male,3,Research Scientist,Married,16,4,3.0,2.0,4.0,3,9.792611856190192,2.995732273553991,0.6931471805599453,1.9459101490553132,1.791759469228055,1.0986122886681098,0.6931471805599453,2.75,0.2857142857142857,0.3333333333333333,2557.1428571428573
19,Travel_Rarely,Research & Development,3,Medical,Male,1,Sales Executive,Single,15,2,1.0,4.0,4.0,3,11.244274480424577,1.6094379124341003,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.0,0.5,0.0,38220.0
30,Non-Travel,Research & Development,4,Life Sciences,Female,3,Research Scientist,Married,15,2,3.0,1.0,3.0,3,10.845660433124383,1.0986122886681098,2.0794415416798357,2.3978952727983707,0.0,2.302585092994046,2.1972245773362196,2.5,0.8181818181818182,0.7,4664.545454545455
57,Travel_Rarely,Research & Development,2,Life Sciences,Male,4,Research Scientist,Divorced,12,3,1.0,4.0,2.0,3,11.051857790886416,1.0986122886681098,0.0,3.4965075614664802,1.3862943611198906,0.6931471805599453,0.0,2.5,0.030303030303030304,0.0,1910.909090909091
50,Travel_Rarely,Sales,4,Life Sciences,Female,3,Manager,Married,12,3,2.0,3.0,3.0,3,10.776265172078537,2.3978952727983707,2.772588722239781,3.367295829986474,0.0,3.332204510175204,2.0794415416798357,2.75,0.9310344827586207,0.5357142857142857,1650.6896551724137
30,Non-Travel,Sales,2,Life Sciences,Male,3,Laboratory Technician,Single,22,3,3.0,4.0,2.0,4,12.14844882928968,2.3978952727983707,1.9459101490553132,2.5649493574615367,0.0,2.4849066497880004,2.0794415416798357,3.0,0.8461538461538461,0.5,14523.076923076924
